,id,retweet_count,favorite_count
1853,675706639471788032,104,681
1854,675534494439489536,457,1912
1855,675531475945709568,421,1249
1856,675522403582218240,308,1103
1857,675517828909424640,497,1387
1858,675501075957489664,6346,18193
1859,675497103322386432,1420,3328
1860,675489971617296384,650,1376
1861,675483430902214656,1058,1952
1862,675432746517426176,617,1604
1863,675372240448454658,549,1804
1864,675362609739206656,253,1113
1865,675354435921575936,18609,34698
1866,675349384339542016,2469,4171
1867,675334060156301312,1402,2950
1868,675166823650848770,1757,3831
1869,675153376133427200,2839,6672
1870,675149409102012420,1835,3962
1871,675147105808306176,261,1003
1872,675146535592706048,341,1270
1873,675145476954566656,981,2257
1874,675135153782571009,532,1368
1875,675113801096802304,854,2074
1876,675111688094527488,276,1020
1877,675109292475830276,1228,2948
1878,675047298674663426,356,1119
1879,675015141583413248,1298,2857
1880,675006312288268288,245,1032
1881,675003128568291329,507,1638
1882,674999807681908736,1205,2383
1883,674805413498527744,385,912
1884,674800520222154752,936,3173
1885,674793399141146624,1194,2648
1886,674790488185167872,272,1164
1887,674788554665512960,225,852
1888,674781762103414784,1312,2113
1889,674774481756377088,522,1192
1890,674767892831932416,863,1936
1891,674764817387900928,259,833
1892,674754018082705410,482,1439
1893,674752233200820224,503,1553
1894,674743008475090944,595,1476
1895,674742531037511680,54,517
1896,674739953134403584,425,1179
1897,674737130913071104,100,676
1898,674690135443775488,503,1210
1899,674670581682434048,704,1708
1900,674664755118911488,273,974
1901,674646392044941312,545,1507
1902,674644256330530816,299,1080
1903,674638615994089473,632,1776
1904,674632714662858753,622,1581
1905,674606911342424069,110,992
1906,674468880899788800,2226,6549
1907,674447403907457024,385,1121
1908,674436901579923456,422,1176
1909,674422304705744896,575,1508
1910,674416750885273600,152,716
1911,674410619106390016,508,1263
1912,674394782723014656,619,1578
1913,674372068062928900,334,900
1914,674330906434379776,80,588
1915,674318007229923329,559,1485
1916,674307341513269249,7490,11925
1917,674291837063053312,6380,15540
1918,674271431610523648,785,1653
1919,674269164442398721,250,943
1920,674265582246694913,913,1721
1921,674262580978937856,491,1359
1922,674255168825880576,606,1546
1923,674082852460433408,182,789
1924,674075285688614912,308,1028
1925,674063288070742018,2399,6698
1926,674053186244734976,1411,3507
1927,674051556661161984,523,1533
1928,674045139690631169,694,1490
1929,674042553264685056,139,756
1930,674038233588723717,443,1157
1931,674036086168010753,235,886
1932,674024893172875264,1325,1880
1933,674019345211760640,330,1189
1934,674014384960745472,702,1644
1935,674008982932058114,382,1264
1936,673956914389192708,1046,2060
1937,673919437611909120,391,1224
1938,673906403526995968,1767,3348
1939,673887867907739649,270,979
1940,673716320723169284,821,3234
1941,673715861853720576,2256,3738
1942,673711475735838725,320,1094
1943,673709992831262724,299,890
1944,673708611235921920,310,1122
1945,673707060090052608,422,1157
1946,673705679337693185,426,1316
1947,673700254269775872,614,1506
1948,673697980713705472,2116,3986
1949,673689733134946305,694,1829
1950,673688752737402881,529,1326
1951,673686845050527744,469,1515
1952,673680198160809984,509,1432
1953,673662677122719744,388,1309
1954,673656262056419329,262,750
1955,673636718965334016,398,1175
1956,673612854080196609,784,1663
1957,673583129559498752,394,1246
1958,673580926094458881,289,865
1959,673576835670777856,601,1448
1960,673363615379013632,334,1067
1961,673359818736984064,717,1525
1962,673355879178194945,634,1565
1963,673352124999274496,581,1726
1964,673350198937153538,225,765
1965,673345638550134785,1386,2644
1966,673343217010679808,285,1016
1967,673342308415348736,635,1324
1968,673320132811366400,8518,14192
1969,673317986296586240,284,903
1970,673295268553605120,3405,7891
1971,673270968295534593,396,1111
1972,673240798075449344,778,1482
1973,673213039743795200,907,2364
1974,673148804208660480,680,1782
1975,672997845381865473,770,2055
1976,672995267319328768,320,998
1977,672988786805112832,308,1017
1978,672984142909456390,583,1301
1979,672980819271634944,1057,1885
1980,672975131468300288,992,1768
1981,672970152493887488,380,996
1982,672968025906282496,591,1372
1983,672964561327235073,691,1487
1984,672902681409806336,538,1422
1985,672898206762672129,448,927
1986,672884426393653248,882,1623
1987,672877615439593473,394,1075
1988,672834301050937345,614,1374
1989,672828477930868736,519,1318
1990,672640509974827008,345,1016
1991,672622327801233409,527,1356
1992,672614745925664768,632,1277
1993,672609152938721280,416,1161
1994,672604026190569472,436,1167
1995,672594978741354496,648,1381
1996,672591762242805761,356,992
1997,672591271085670400,201,760
1998,672538107540070400,398,1072
1999,672523490734551040,185,679
2000,672488522314567680,472,1164
2001,672482722825261057,652,1188
2002,672481316919734272,131,741
2003,672475084225949696,756,1508
2004,672466075045466113,581,1417
2005,672272411274932228,3611,6760
2006,672267570918129665,651,1563
2007,672264251789176834,370,1197
2008,672256522047614977,1667,2942
2009,672254177670729728,787,1486
2010,672248013293752320,646,1799
2011,672245253877968896,167,715
2012,672239279297454080,342,936
2013,672231046314901505,1074,1923
2014,672222792075620352,227,817
2015,672205392827572224,1237,2365
2016,672169685991993344,395,1059
2017,672160042234327040,386,908
2018,672139350159835138,773,1835
2019,672125275208069120,1221,2515
2020,672095186491711488,392,1038
2021,672082170312290304,392,986
2022,672068090318987265,551,1359
2023,671896809300709376,4430,8848
2024,671891728106971137,601,1388
2025,671882082306625538,1471,3622
2026,671879137494245376,734,1477
2027,671874878652489728,590,1307
2028,671866342182637568,536,1172
2029,671855973984772097,487,955
2030,671789708968640512,3728,7393
2031,671768281401958400,557,1242
2032,671763349865160704,981,1753
2033,671744970634719232,824,1401
2034,671743150407421952,241,770
2035,671735591348891648,797,1508
2036,671729906628341761,4669,8941
2037,671561002136281088,7747,13466
2038,671550332464455680,223,954
2039,671547767500775424,637,1421
2040,671544874165002241,1124,2089
2041,671542985629241344,604,1140
2042,671538301157904385,425,966
2043,671536543010570240,436,1229
2044,671533943490011136,614,1072
2045,671528761649688577,275,878
2046,671520732782923777,575,1461
2047,671518598289059840,312,989
2048,671511350426865664,775,1690
2049,671504605491109889,3781,7369
2050,671497587707535361,473,964
2051,671488513339211776,505,1053
2052,671486386088865792,222,611
2053,671485057807351808,247,794
2054,671390180817915904,788,1483
2055,671362598324076544,312,1170
2056,671357843010908160,156,418
2057,671355857343524864,119,498
2058,671347597085433856,462,1013
2059,671186162933985280,231,770
2060,671182547775299584,366,1173
2061,671166507850801152,378,910
2062,671163268581498880,1184,1737
2063,671159727754231808,89,392
2064,671154572044468225,231,755
2065,671151324042559489,162,701
2066,671147085991960577,246,699
2067,671141549288370177,697,1221
2068,671138694582165504,430,971
2069,671134062904504320,208,781
2070,671122204919246848,2703,3657
2071,671115716440031232,823,1406
2072,671109016219725825,469,1197
2073,670995969505435648,310,1154
2074,670842764863651840,9379,25680
2075,670840546554966016,210,619
2076,670838202509447168,741,1164
2077,670833812859932673,133,465
2078,670832455012716544,236,764
2079,670826280409919488,4363,5833
2080,670823764196741120,203,810
2081,670822709593571328,104,635
2082,670815497391357952,1662,3329
2083,670811965569282048,288,1178
2084,670807719151067136,524,1200
2085,670804601705242624,1008,2058
2086,670803562457407488,93,351
2087,670797304698376195,252,759
2088,670792680469889025,294,871
2089,670789397210615808,254,690
2090,670786190031921152,215,630
2091,670783437142401025,422,855
2092,670782429121134593,841,1649
2093,670780561024270336,307,810
2094,670778058496974848,76,341
2095,670764103623966721,454,1126
2096,670755717859713024,120,466
2097,670733412878163972,540,1005
2098,670727704916926465,392,868
2099,670717338665226240,530,1275
2100,670704688707301377,395,795
2101,670691627984359425,257,613
2102,670679630144274432,311,784
2103,670676092097810432,45,261
2104,670668383499735048,5391,11235
2105,670474236058800128,817,1603
2106,670468609693655041,89,366
2107,670465786746662913,591,1013
2108,670452855871037440,220,572
2109,670449342516494336,718,1243
2110,670444955656130560,2108,7018
2111,670442337873600512,207,679
2112,670435821946826752,560,1098
2113,670434127938719744,693,1473
2114,670433248821026816,121,336
2115,670428280563085312,677,1455
2116,670427002554466305,174,538
2117,670421925039075328,685,1372
2118,670420569653809152,333,658
2119,670417414769758208,343,591
2120,670411370698022913,969,2137
2121,670408998013820928,239,586
2122,670403879788544000,170,450
2123,670385711116361728,227,584
2124,670374371102445568,287,772
2125,670361874861563904,71,341
2126,670338931251150849,118,445
2127,670319130621435904,1322,4037
2128,670303360680108032,146,443
2129,670290420111441920,304,737
2130,670093938074779648,359,1084
2131,670086499208155136,268,725
2132,670079681849372674,1343,2333
2133,670073503555706880,846,1637
2134,670069087419133954,265,665
2135,670061506722140161,370,801
2136,670055038660800512,355,697
2137,670046952931721218,188,675
2138,670040295598354432,117,786
2139,670037189829525505,299,613
2140,670003130994700288,98,345
2141,669993076832759809,90,337
2142,669972011175813120,172,462
2143,669970042633789440,65,316
2144,669942763794931712,180,527
2145,669926384437997569,112,394
2146,669923323644657664,62,246
2147,669753178989142016,426,842
2148,669749430875258880,68,285
2149,669684865554620416,94,545
2150,669683899023405056,117,409
2151,669682095984410625,141,369
2152,669680153564442624,307,699
2153,669661792646373376,467,841
2154,669625907762618368,1923,3701
2155,669603084620980224,394,992
2156,669597912108789760,160,538
2157,669583744538451968,992,1558
2158,669573570759163904,154,455
2159,669571471778410496,1068,1660
2160,669567591774625800,61,244
2161,669564461267722241,131,405
2162,669393256313184256,81,377
2163,669375718304980992,772,1396
2164,669371483794317312,190,515
2165,669367896104181761,169,480
2166,669363888236994561,246,652
2167,669359674819481600,132,383
2168,669354382627049472,1356,2839
2169,669353438988365824,273,674
2170,669351434509529089,200,465
2171,669328503091937280,442,1055
2172,669327207240699904,122,600
2173,669324657376567296,220,516
2174,669216679721873412,409,945
2175,669214165781868544,179,461
2176,669203728096960512,510,1057
2177,669037058363662336,329,683
2178,669015743032369152,395,775
2179,669006782128353280,265,600
2180,669000397445533696,6798,21805
2181,668994913074286592,250,460
2182,668992363537309700,376,784
2183,668989615043424256,349,712
2184,668988183816871936,507,946
2185,668986018524233728,180,574
2186,null,null,null
2187,668979806671884288,376,831
2188,668975677807423489,623,1370
2189,668967877119254528,25,157
2190,668960084974809088,253,740
2191,668955713004314625,74,296
2192,668932921458302977,62,281
2193,668902994700836864,106,332
2194,668892474547511297,163,414
2195,668872652652679168,317,551
2196,668852170888998912,175,471
2197,668826086256599040,148,457
2198,668815180734689280,287,597
2199,668779399630725120,399,736
2200,668655139528511488,230,553
2201,668645506898350081,578,938
2202,668643542311546881,567,925
2203,668641109086707712,568,1125
2204,668636665813057536,515,1089
2205,668633411083464705,1753,2962
2206,668631377374486528,340,747
2207,668627278264475648,122,333
2208,668625577880875008,140,410
2209,668623201287675904,836,1512
2210,668620235289837568,45,210
2211,668614819948453888,337,639
2212,668587383441514497,1149,1735
2213,668567822092664832,61,257
2214,668544745690562560,243,542
2215,668542336805281792,227,483
2216,668537837512433665,78,260
2217,668528771708952576,238,490
2218,668507509523615744,113,339
2219,668496999348633600,141,429
2220,668484198282485761,250,443
2221,668480044826800133,157,482
2222,668466899341221888,547,923
2223,668297328638447616,313,645
2224,668291999406125056,34,261
2225,668286279830867968,147,526
2226,668274247790391296,246,865
2227,668268907921326080,255,580
2228,668256321989451776,657,1359
2229,668248472370458624,517,1036
2230,668237644992782336,3029,6490
2231,668226093875376128,113,320
2232,668221241640230912,213,531
2233,668204964695683073,204,577
2234,668190681446379520,207,679
2235,668171859951755264,204,512
2236,668154635664932864,333,514
2237,668142349051129856,303,582
2238,668113020489474048,261,694
2239,667937095915278337,842,1331
2240,667924896115245057,119,309
2241,667915453470232577,58,218
2242,667911425562669056,320,510
2243,667902449697558528,391,877
2244,667886921285246976,1157,1971
2245,667885044254572545,517,849
2246,667878741721415682,126,405
2247,667873844930215936,430,657
2248,667866724293877760,1089,3118
2249,667861340749471744,83,251
2250,667832474953625600,68,296
2251,667806454573760512,525,1089
2252,667801013445750784,100,339
2253,667793409583771648,347,720
2254,667782464991965184,254,429
2255,667773195014021121,59,240
2256,667766675769573376,231,463
2257,667728196545200128,159,387
2258,667724302356258817,338,510
2259,667550904950915073,35,0
2260,667550882905632768,33,0
2261,667549055577362432,2415,6021
2262,667546741521195010,134,345
2263,667544320556335104,554,901
2264,667538891197542400,70,209
2265,667534815156183040,565,850
2266,667530908589760512,256,487
2267,667524857454854144,1176,1768
2268,667517642048163840,199,383
2269,667509364010450944,2232,7036
2270,667502640335572993,228,554
2271,667495797102141441,290,549
2272,667491009379606528,237,551
2273,667470559035432960,101,268
2274,667455448082227200,65,197
2275,667453023279554560,94,322
2276,667443425659232256,610,812
2277,667437278097252352,252,468
2278,667435689202614272,86,318
2279,667405339315146752,227,482
2280,667393430834667520,58,204
2281,667369227918143488,170,380
2282,667211855547486208,252,509
2283,667200525029539841,275,640
2284,667192066997374976,112,404
2285,667188689915760640,437,770
2286,667182792070062081,6505,14853
2287,667177989038297088,57,195
2288,667176164155375616,479,631
2289,667174963120574464,86,257
2290,667171260800061440,95,229
2291,667165590075940865,1208,2770
2292,667160273090932737,65,264
2293,667152164079423490,17871,48982
2294,667138269671505920,2327,4761
2295,667119796878725120,133,338
2296,667090893657276420,130,341
2297,667073648344346624,129,416
2298,667070482143944705,14,86
2299,667065535570550784,49,171
2300,667062181243039745,55,223
2301,667044094246576128,52,194
2302,667012601033924608,234,464
2303,666996132027977728,100,251
2304,666983947667116034,1025,2634
2305,666837028449972224,569,841
2306,666835007768551424,82,221
2307,666826780179869698,101,261
2308,666817836334096384,259,535
2309,666804364988780544,94,246
2310,666786068205871104,504,787
2311,666781792255496192,203,398
2312,666776908487630848,180,360
2313,666739327293083650,67,240
2314,666701168228331520,224,443
2315,666691418707132416,48,190
2316,666649482315059201,596,904
2317,666644823164719104,86,236
2318,666454714377183233,215,531
2319,666447344410484738,22,105
2320,666437273139982337,50,129
2321,666435652385423360,54,168
2322,666430724426358785,200,322
2323,666428276349472768,86,167
2324,666421158376562688,116,321
2325,666418789513326592,47,127
2326,666411507551481857,333,452
2327,666407126856765440,42,112
2328,666396247373291520,87,170
2329,666373753744588802,95,192
2330,666362758909284353,581,788
2331,666353288456101888,74,227
2332,666345417576210432,143,304
2333,666337882303524864,94,201
2334,666293911632134144,361,513
2335,666287406224695296,68,151
2336,666273097616637952,78,179
2337,666268910803644416,36,105
2338,666104133288665088,6720,14506
2339,666102155909144576,13,80
2340,666099513787052032,71,159
2341,666094000022159362,76,166
2342,666082916733198337,45,120
2343,666073100786774016,172,326
2344,666071193221509120,63,150
2345,666063827256086533,224,484
2346,666058600524156928,58,114
2347,666057090499244032,143,300
2348,666055525042405380,258,442
2349,666051853826850816,864,1237
2350,666050758794694657,59,133
2351,666049248165822465,40,109
2352,666044226329800704,141,303
2353,666033412701032449,45,126
2354,666029285002620928,47,131
2355,666020888022790149,519,2520
